0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.166666666666666852e-01,1.060956790123456922e-01,1.841938871742112779e-02,3.197810541218945243e-03,5.551754411838446483e-04,9.638462520552858778e-05,1.673344187595982398e-05,2.905111436798580459e-06,5.043596244441979051e-07,8.756243479933992291e-08,1.520181159710762624e-08,2.639203402275629280e-09,4.581950351172967845e-10,7.954774915230845480e-11,1.381037311672021937e-11,2.397634221652815841e-12,4.162559412591693608e-13,7.226665646860579425e-14,1.254629452579961758e-14,2.178176132951322442e-15,3.781555786373823876e-16,6.565201018010109835e-17,1.139791843404532983e-17,1.978805283688425093e-18,3.435425839736849334e-19,5.964280971765363093e-20,1.035465446487042229e-20,1.797683066817781720e-21,3.120977546558648454e-22,5.418363796108764482e-23,9.406881590466605084e-24,1.633139165011563189e-24,2.835311050367297292e-25,4.922415017998779606e-26,8.545859406247880903e-27,1.483656146918034739e-27,2.575791921732698827e-28,4.471860975230379814e-29,7.763647526441630648e-30,1.347855473340560925e-30,2.340026863438473974e-31,4.062546637914017377e-32,7.053032357489613274e-33,1.224484784286391060e-33,2.125841639386095876e-34,3.690697290600860718e-35,6.407460573959828340e-36,1.112406349645803383e-36,1.931261023690630745e-37,3.352883721685122909e-38,5.820978683481115654e-39,1.010586576993249254e-39,1.754490585057724230e-40,3.045990599058548926e-41,5.288178123365536188e-42,9.180864797509611526e-43,1.593900138456529569e-43,2.767187740375919362e-44,4.804145382597082295e-45,8.340530178119934281e-46,1.448008711479155127e-46,2.513904012984643981e-47,4.364416689209451390e-48,7.577112307655297636e-49,1.315470886745711237e-49,2.283803622822415144e-50,3.964936845177804102e-51,6.883570911767019939e-52,1.195064394403996569e-52,2.074764573618049663e-53,3.602021829198002807e-54,6.253510120135422223e-55,1.085678840301288490e-55,1.884859097745292354e-56,3.272324822474465530e-57,5.681119483462613021e-58,9.863054658789259355e-59,1.712335878262024157e-59,2.972805344204902651e-60,5.161120389244623310e-61,8.960278453549692911e-62,1.555603898185710479e-62,2.700701212127969626e-63,4.688717382166613635e-64,8.140134344039258330e-65,1.413217768062371273e-65,2.453503069552727700e-66,4.259553940195707775e-67,7.395058923950881600e-68,1.283864396519250221e-68,2.228931243957031418e-69,3.869672298536512504e-70,6.718181073848111807e-71,1.166350880876408294e-71,2.024914723743763995e-72,3.515476950944034399e-73,6.103258595388948653e-74,1.059593506143914620e-74,1.839572059277629440e-75,3.193701491801440102e-76
0.000000000000000000e+00,7.542438271604938738e-01,3.626543209876543772e-01,1.219882036265432235e-01,5.035074603708526719e-02,1.617300900746083611e-02,6.480605012461169642e-03,2.060740006887784755e-03,8.201725140300412768e-04,2.601877006701651656e-04,1.033883815178170200e-04,3.277999340469490899e-05,1.302049173126855674e-05,4.127680412237077725e-06,1.639399372226116055e-06,5.196960961573091602e-07,2.064042435433470795e-07,6.543045845943592947e-08,2.598644365162536212e-08,8.237726870964749188e-09,3.271701909164587092e-09,1.037132097885401234e-09,4.119080537594683408e-10,1.305751656469024889e-10,5.185931337272188422e-11,1.643944127984674040e-11,6.529098531601795187e-12,2.069729124609870651e-12,8.220148788772912190e-13,2.605793318894734740e-13,1.034918459532850124e-13,3.280699262034813671e-14,1.302964514120271302e-14,4.130407260786337042e-15,1.640435059575133312e-15,5.200191415310649027e-16,2.065311184940489725e-16,6.547051912315878098e-17,2.600231119000127353e-17,8.242752106426099191e-18,3.273696439308488147e-18,1.037764221177331811e-18,4.121590691852506254e-19,1.306547333767228894e-19,5.189091336382938462e-20,1.644945836962373263e-20,6.533076889597980706e-21,2.070990263121895330e-21,8.225157523465342981e-22,2.607381090350021796e-22,1.035549059487367266e-22,3.282698268250968082e-23,1.303758440547620546e-23,4.132924013394332957e-24,1.641434614542179518e-24,5.203360012003893961e-25,2.066569626721294877e-25,6.551041182168928898e-26,2.601815499838326456e-26,8.247774605537163894e-27,3.275691178109003138e-27,1.038396554869796363e-27,4.124102072190709580e-28,1.307343443213838890e-28,5.192253169502455759e-29,1.645948140427453882e-29,6.537057644135246262e-30,2.072252165289259832e-30,8.230169301787329959e-31,2.608969827828725416e-31,1.036180043430578217e-31,3.284698492073004010e-32,1.304552850657189414e-32,4.135442299386745110e-33,1.642434778538388006e-33,5.206530539356741994e-34,2.067828835292865484e-34,6.555032882764270975e-35,2.603400846074272371e-35,8.252800164969271450e-36,3.277687132349285129e-36,1.039029273857666024e-36,4.126614982770728888e-37,1.308140037748276720e-37,5.195416929199812723e-38,1.646951054619159956e-38,6.541040824238115322e-39,2.073514836362737216e-39,8.235184133901519095e-40,2.610559533361842988e-40,1.036811411846869462e-40,3.286699934677580299e-41,1.305347744819173611e-41,4.137962119828936889e-42,1.643435551957604059e-42,5.209702998585083163e-43,2.069088811129282766e-43,6.559027015594917974e-44,2.604987158298270806e-44,8.257828786590735945e-45,3.279684302770555141e-45
0.000000000000000000e+00,9.163746356310014107e-01,6.559539998031296282e-01,3.276176626388889179e-01,2.088322189127604367e-01,1.172982474947857068e-01,5.603832527024758814e-02,3.223375395432512974e-02,1.753638522437432623e-02,8.154242778769815042e-03,4.611681137393680054e-03,2.468942343339576399e-03,1.144248703257516294e-03,6.416191387385058835e-04,3.425291857292431285e-04,1.583381472034104049e-04,8.864062252917362860e-05,4.724458134348540549e-05,2.183209997835253201e-05,1.221125282271422119e-05,6.506569725862981589e-06,3.005928466343833561e-06,1.681005988270904212e-06,8.955454045138154793e-07,4.137128503219788544e-07,2.313392996504758322e-07,1.232407609783089071e-07,5.693160923008310736e-08,3.183435568047388708e-08,1.695872801292560284e-08,7.834129878924123812e-09,4.380554970717798950e-09,2.333592035318321920e-09,1.078005877264816186e-09,6.027797774217792704e-10,3.211098715994604005e-10,1.483370655684469508e-10,8.294434502662187180e-11,4.418568747055503256e-11,2.041162148942670546e-11,1.141338633804887594e-11,6.080079620439499499e-12,2.808698605274585371e-12,1.570515053475192171e-12,8.366365548919509744e-13,3.864850451892159791e-13,2.161074055824712962e-13,1.151236029980939677e-13,5.318145669761179616e-14,2.973700184211581793e-14,1.584133950510772966e-14,7.317921660166901762e-15,4.091897118273584038e-15,2.179813946008521487e-15,1.006967098852504390e-15,5.630568290254807807e-16,2.999486771873515604e-16,1.385615729790649629e-16,7.747824132194280790e-17,4.127380184723490292e-17,1.906647150483559433e-17,1.066122914500512638e-17,5.679394003432131032e-18,2.623601390726254483e-18,1.467015834781187390e-18,7.815009715550597644e-19,3.610151073470856712e-19,2.018656038750294086e-19,1.075367844101778063e-19,4.967671849491305601e-20,2.777728846631990878e-20,1.479737124083558023e-20,6.835659533871549501e-21,3.822234891563455345e-21,2.036160899170950722e-21,9.406064385610706132e-22,5.259505291159718099e-22,2.801816038694242306e-22,1.294301548925907728e-22,7.237230754389565486e-23,3.855379561545750715e-23,1.780996207206835365e-23,9.958637950286472582e-24,5.305113311618550337e-24,2.450702073807462441e-24,1.370337262836743887e-24,7.299988704050611514e-25,3.372236633778828811e-25,1.885623539376543112e-25,1.004499469644836161e-25,4.640294728494739166e-26,2.594672296140063383e-26,1.382220199816022685e-26,6.385179186896949190e-27,3.570343806050858810e-27,1.901974802888602923e-27,8.786190454330790028e-28,4.912895903027598179e-28,2.617172105649041366e-28,1.209005110744425219e-28,6.760286253967983239e-29
0.000000000000000000e+00,9.715441468466601282e-01,7.854543150565147513e-01,4.373832498615933817e-01,3.080303256348488894e-01,1.919584895031987704e-01,1.093385534507063245e-01,6.929125421912701865e-02,3.899192654272232855e-02,2.218311729457614692e-02,1.336861668225077654e-02,7.143478372760613156e-03,4.051261058477140242e-03,2.373085967319921684e-03,1.229724794137909694e-03,6.956541111907115632e-04,4.002217051565769312e-04,2.032633534385547584e-04,1.147723852897944316e-04,6.522190453475740278e-05,3.265913459476682350e-05,1.841562127529222775e-05,1.037195086001498572e-05,5.139470040549804258e-06,2.894987504903758118e-06,1.619496800159848830e-06,7.960339943351554236e-07,4.480286787226003045e-07,2.493076483964398926e-07,1.217599513085840626e-07,6.848491203852516863e-08,3.794650094833825485e-08,1.843650905069990209e-08,1.036422565977699293e-08,5.722568949311934721e-09,2.768364035984009121e-09,1.555563695010998164e-09,8.563840138847469063e-10,4.127827115913576395e-10,2.318581250777142240e-10,1.273275348852707923e-10,6.118244694657021952e-11,3.435478946907869480e-11,1.882602305263027070e-11,9.021905918337167548e-12,5.064506107874497672e-12,2.770140085605144290e-12,1.324418218952319075e-12,7.432886857679003632e-13,4.058961844991417515e-13,1.936617706155392551e-13,1.086631705005755605e-13,5.925360483608216431e-14,2.821956836081880670e-14,1.583089171773307965e-14,8.621470703242318429e-15,4.099288778587489940e-15,2.299264070931832744e-15,1.250737900658961221e-15,5.938229827485493724e-16,3.330198643999840734e-16,1.809665841286595295e-16,8.580530633693523528e-17,4.811344842124591762e-17,2.612088377060089689e-17,1.237034204989791654e-17,6.935516004902042991e-18,3.762096366778640552e-18,1.779704300454974674e-18,9.976873339777904989e-19,5.407633425100021167e-19,2.555579825525269072e-19,1.432484084957151526e-19,7.758757517165832541e-20,3.663312415097740654e-20,2.053202384096753288e-20,1.111343564725918518e-20,5.242770714167174946e-21,2.938186702213019234e-21,1.589395481539408714e-21,7.492088833344576491e-22,4.198412193256430590e-22,2.269828597824185632e-22,1.069170823620138413e-22,5.990947122831339318e-23,3.237249811094610566e-23,1.523826191030384598e-23,8.537925916210457187e-24,4.611279051437761708e-24,2.169230331961335314e-24,1.215327357324623063e-24,6.560917881563281418e-25,3.084550106885730659e-25,1.728032818000175926e-25,9.324773350901780187e-26,4.381518985438857900e-26,2.454477874387338885e-26,1.323950890565697096e-26,6.217735003649419389e-27,3.482911662258444610e-27,1.877984996915326923e-27
0.000000000000000000e+00,9.903171055242108167e-01,8.897887238900141771e-01,5.665236744432897709e-01,4.109004743328963927e-01,2.778077751092366543e-01,1.776156403617804025e-01,1.133748692647425504e-01,7.054719366887775289e-02,4.405804145252187332e-02,2.616994641844608629e-02,1.570327743551087896e-02,9.591161787514661946e-03,5.439176638898968880e-03,3.201057369318488759e-03,1.920123839975422259e-03,1.054452052198872171e-03,6.133157366927500078e-04,3.626555260601297868e-04,1.945173417895321502e-04,1.122686254419016553e-04,6.562795627343396047e-05,3.457374054174448548e-05,1.984724883946465022e-05,1.149447934510971592e-05,5.970385451524530550e-06,3.413818598643107385e-06,1.961995671822371251e-06,1.007517853569906589e-06,5.743680076108240960e-07,3.279907201518365110e-07,1.668525038306254846e-07,9.489770376667994933e-08,5.389715736315760384e-08,2.720299260158496053e-08,1.544291914454766339e-08,8.730019483482366861e-09,4.376834296080172433e-09,2.480920329498856113e-09,1.396834883581436090e-09,6.962912197131819858e-10,3.941821790340105910e-10,2.211547631999874793e-10,1.096908432101795497e-10,6.203219773229374186e-11,3.469488663010494947e-11,1.713305806958349715e-11,9.680348904710417375e-12,5.399331491220177179e-12,2.655984523970425846e-12,1.499497487787220278e-12,8.343016732833573324e-13,4.089868865168245317e-13,2.307480180199462833e-13,1.281009175127515707e-13,6.260299295581293803e-14,3.529948845925138905e-14,1.955746148631977319e-14,9.531137389573521456e-15,5.371466561548995758e-15,2.970618834714219313e-15,1.444051338313176775e-15,8.134499300007191921e-16,4.491221755523221380e-16,2.178223061210067332e-16,1.226512268641090673e-16,6.761546671106096536e-17,3.272442401939581743e-17,1.841963673789338902e-17,1.014026228123899375e-17,4.898223314251219733e-18,2.756149157220126970e-18,1.515346960104161013e-18,7.306868251109256970e-19,4.110209563853693641e-19,2.257129774837814105e-19,1.086586505606559065e-19,6.110507208760639668e-20,3.351895305368394811e-20,1.611161629882944846e-20,9.058213944690754196e-21,4.963749872959366114e-21,2.382572847950394509e-21,1.339211503782145653e-21,7.331633409086271586e-22,3.514524878497120531e-22,1.975045417379124218e-22,1.080289343161866437e-22,5.172176495183324092e-23,2.906018351514493480e-23,1.588171494127638058e-23,7.595076577709083657e-24,4.266561670788479091e-24,2.329890202764173641e-24,1.113019319497332579e-24,6.251368064346961746e-25,3.411231812314283860e-25,1.627942801191714510e-25,9.142039107278355591e-26,4.985130862669731231e-26,2.376790130321692192e-26
0.000000000000000000e+00,9.967051261853216992e-01,9.339797491354533410e-01,6.835916322905380982e-01,5.239349541091056217e-01,3.766034996357480735e-01,2.545527377581058848e-01,1.730243628469256834e-01,1.150113902976358654e-01,7.281167238083800786e-02,4.659250924687840384e-02,2.976896133166736721e-02,1.796664568153563679e-02,1.110071547994325586e-02,6.914771964873237843e-03,4.026157378214222787e-03,2.432819305132398208e-03,1.487760660921328163e-03,8.425590183493700865e-04,5.014943452830238589e-04,3.023358776085497269e-04,1.674962059159813658e-04,9.862881145286904190e-05,5.878062177869710909e-05,3.198959247970899265e-05,1.868759482493194407e-05,1.103205952629771487e-05,5.916181950332593582e-06,3.435179789711563165e-06,2.011759523248826278e-06,1.065622635430547971e-06,6.158100768752494322e-07,3.581799997623756486e-07,1.877481532774009548e-07,1.080855771856177347e-07,6.249580412789774944e-08,3.246463906686041394e-08,1.863193413407604764e-08,1.071750549031685330e-08,5.523995778873157670e-09,3.162194524840347949e-09,1.810686238906749796e-09,9.268792190231065704e-10,5.294515426404933827e-10,3.019403309371310781e-10,1.536275523003735780e-10,8.759546417024352046e-11,4.977406231360577264e-11,2.518893694734933301e-11,1.433985958799590206e-11,8.121778284389727765e-12,4.090365333213698904e-12,2.325472892395773303e-12,1.313220914690385222e-12,6.585094652801602799e-13,3.739386356962671835e-13,2.106027820610421555e-13,1.051915973588701687e-13,5.967200199014065761e-14,3.352534846187413613e-14,1.668545773808444059e-14,9.456509056093278856e-15,5.301043728488753890e-15,2.629717730515413393e-15,1.489185475313158721e-15,8.330775075688783795e-16,4.120352029860449242e-16,2.331621937699405554e-16,1.301877110194744261e-16,6.421317945627219173e-17,3.631315641042257231e-17,2.024009549825477365e-17,9.957816832528195259e-18,5.627913818273636965e-18,3.131753306841648576e-18,1.537157684654694795e-18,8.682984411652345098e-19,4.824472482227218763e-19,2.362833665210409619e-19,1.334049115970275177e-19,7.401803658988475954e-20,3.617752863935967548e-20,2.041662006679325983e-20,1.131291294064748844e-20,5.518903745046004579e-21,3.113293746090630089e-21,1.722946227464928361e-21,8.390357072413873629e-22,4.731341052986080509e-22,2.615349741899488225e-22,1.271502282069895100e-22,7.167539759313627634e-23,3.957669109368717894e-23,1.921097508941576808e-23,1.082586973375548106e-23,5.971499453707832508e-24,2.894382406402829258e-24,1.630571360364191975e-24,8.985385749479118334e-25,4.349190337135770675e-25,2.449468717159938394e-25
0.000000000000000000e+00,9.988788276602830196e-01,9.666494896244415269e-01,7.546206717554497789e-01,6.058968015269301510e-01,4.620566718345965329e-01,3.317318386493252058e-01,2.377785606657685791e-01,1.631737852962716340e-01,1.099634479208271010e-01,7.419295830629712984e-02,4.774815243933913655e-02,3.084247774384476365e-02,2.004791566465586108e-02,1.233827133594570143e-02,7.740982112047221746e-03,4.904726901322692574e-03,2.919123208546155201e-03,1.793788051603025608e-03,1.115288405265481850e-03,6.465671281223290623e-04,3.912677154287851088e-04,2.397201020564930735e-04,1.360496917071927559e-04,8.137675011232118998e-05,4.926878388911307496e-05,2.747400120709056107e-05,1.628499912046106303e-05,9.762856404440741720e-06,5.363989256153250924e-06,3.156637497160583842e-06,1.876661176447819704e-06,1.018109699412505862e-06,5.956618219101652407e-07,3.515913023723813578e-07,1.886641254272238356e-07,1.098536249574835138e-07,6.443628528329786888e-08,3.424734121498753178e-08,1.986184606171048279e-08,1.158611512472207662e-08,6.106245489906383887e-09,3.529451066891745658e-09,2.048777462469059980e-09,1.071723632776526372e-09,6.176927532974823187e-10,3.569874209300938845e-10,1.854976964930362676e-10,1.066496798640635268e-10,6.139340533081006608e-11,3.171017250338390441e-11,1.819253743232176423e-11,1.043515067621556251e-11,5.360660518879759109e-12,3.069756121996425833e-12,1.755059693983724992e-12,8.971624162036415829e-13,5.129146449943045486e-13,2.923726568332837672e-13,1.487866424143711916e-13,8.493922976287451008e-14,4.828470318311704116e-14,2.447087274973808663e-14,1.395190365461283526e-14,7.911113550852810143e-15,3.994247781364019565e-15,2.274666357823955007e-15,1.286789141443852418e-15,6.474261287085763791e-16,3.683174498339984743e-16,2.079079317466374289e-16,1.042684642945545747e-16,5.926225606739053442e-17,3.338503128705260536e-17,1.669299078857606553e-17,9.479610516819719630e-18,5.330255146819497253e-18,2.657795763409942420e-18,1.508142110349356672e-18,8.465193755453681439e-19,4.210012539449941823e-19,2.387247745798295312e-19,1.337757591020363570e-19,6.636979293489179939e-20,3.761002980030489249e-20,2.104324086539311131e-20,1.041643056848006448e-20,5.899211684348862297e-21,3.295882784029042578e-21,1.627990635911969383e-21,9.214865683109533559e-22,5.141288492053792514e-22,2.534435024010702521e-22,1.433832273341292535e-22,7.989503637933393222e-23,3.931048943461716809e-23,2.222909977407274172e-23,1.237121554006719605e-23,6.076124611219826292e-24,3.434399754805878383e-24,1.909143294354881831e-24
0.000000000000000000e+00,9.996184899677352798e-01,9.803081980843820764e-01,8.162486136733746456e-01,6.833991369033778351e-01,5.419852790041281843e-01,4.101091663164395662e-01,3.040377116182412243e-01,2.186161894312793619e-01,1.547978934079461411e-01,1.061641697485535690e-01,7.203740852644135995e-02,4.878223810535054633e-02,3.169844957666689833e-02,2.069845213949961932e-02,1.358239177260441716e-02,8.480272849721366690e-03,5.388942392817520563e-03,3.454678679234832964e-03,2.091142534079580735e-03,1.302387458248031871e-03,8.199794522245334050e-04,4.841372650825934523e-04,2.969224708913365310e-04,1.842589425080834030e-04,1.065816873104969971e-04,6.458238841555847783e-05,3.960379153107482865e-05,2.251628642164192018e-05,1.351225769019008249e-05,8.203737987227374727e-06,4.595888346435706321e-06,2.736382689083964215e-06,1.647216112450001375e-06,9.111039641316067173e-07,5.389433777325701574e-07,3.220321021128019525e-07,1.761451408841490558e-07,1.036270545097587506e-07,6.151849569396088956e-08,3.331964010497510361e-08,1.951159555292260999e-08,1.151657800883965335e-08,6.183207687000805268e-09,3.606507168896490807e-09,2.117786037898975434e-09,1.128147000479889610e-09,6.557748284561919910e-10,3.832996997413221323e-10,2.027463174535554708e-10,1.175036502187335230e-10,6.839333230551245788e-11,3.594583716538047858e-11,2.077860749894293328e-11,1.204816179588594781e-11,6.295440280751740450e-12,3.630757830892574703e-12,2.097900923540246651e-12,1.090381493112619875e-12,6.275753260606629074e-13,3.614600402611061939e-13,1.869530948133221181e-13,1.074068921082019772e-13,6.167963090195292516e-14,3.175857439827513321e-14,1.821606700835263118e-14,1.043218553555048571e-14,5.349216707826431410e-15,3.063716267187995943e-15,1.750110850951138664e-15,8.939403074654658694e-16,5.113199622016942216e-16,2.913951213809671339e-16,1.483104243432376107e-16,8.472957355316945538e-17,4.817985099986817213e-17,2.444035637080248892e-17,1.394750673202140093e-17,7.914610821207623538e-18,4.002395929098776516e-18,2.281790449013803560e-18,1.292311118166773798e-18,6.516171617581491599e-19,3.711513653934035132e-19,2.098221729555701917e-19,1.055091862038751035e-19,6.004595271899784702e-20,3.388747446126456839e-20,1.699663682341654711e-20,9.665402334481000974e-21,5.445938317958654318e-21,2.724875093940439305e-21,1.548433405994409403e-21,8.711266045305014816e-22,4.348754591033130847e-22,2.469577725744396181e-22,1.387340025953173278e-22,6.910842612493203433e-23,3.922123305088904871e-23,2.200318936491540262e-23,1.093826665354768344e-23
